"FIPS" "geoid" "Stabr" "County_Name" "Rural_Urban_Continuum_Code_2013" "Urban_Influence_2013" "Metro_Nonmetro_2013" "Metro_Micro_Noncore_2013" "year" "oilwithdraw" "gaswithdraw" "oil_change_group" "gas_change_group" "oil_gas_change_group"
"27512" 48301 48301 "TX" "Loving County" 9 12 0 0 "2008" 1614362 108903888 "H_Growth" "H_Growth" "H_Growth"
"27513" 48303 48303 "TX" "Lubbock County" 2 2 1 2 "2008" 1414422 88858 "Status Quo" "Status Quo" "Status Quo"
"27514" 48305 48305 "TX" "Lynn County" 2 2 1 2 "2008" 268476 103606 "Status Quo" "Status Quo" "Status Quo"
"27515" 48307 48307 "TX" "McCulloch County" 7 9 0 0 "2008" 61602 9484 "Status Quo" "Status Quo" "Status Quo"
"27516" 48309 48309 "TX" "McLennan County" 2 2 1 2 "2008" 1444 0 "Status Quo" "Status Quo" "Status Quo"
"27517" 48311 48311 "TX" "McMullen County" 9 12 0 0 "2008" 1549914 24456628 "H_Growth" "H_Growth" "H_Growth"
"27518" 48313 48313 "TX" "Madison County" 6 6 0 0 "2008" 498739 6421426 "H_Growth" "Status Quo" "H_Growth"
"27519" 48315 48315 "TX" "Marion County" 8 7 0 0 "2008" 194014 4068211 "Status Quo" "Status Quo" "Status Quo"
"27520" 48317 48317 "TX" "Martin County" 3 2 1 2 "2008" 9199450 13641935 "H_Growth" "H_Growth" "H_Growth"
"27521" 48319 48319 "TX" "Mason County" 9 10 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27522" 48321 48321 "TX" "Matagorda County" 4 3 0 1 "2008" 1417261 46514368 "H_Decline" "H_Decline" "H_Decline"
"27523" 48323 48323 "TX" "Maverick County" 5 8 0 1 "2008" 1967103 3085524 "H_Growth" "H_Decline" "Status Quo"
"27524" 48325 48325 "TX" "Medina County" 1 1 1 2 "2008" 86911 138259 "Status Quo" "Status Quo" "Status Quo"
"27525" 48327 48327 "TX" "Menard County" 9 12 0 0 "2008" 147853 48461 "Status Quo" "Status Quo" "Status Quo"
"27526" 48329 48329 "TX" "Midland County" 3 2 1 2 "2008" 11426660 46735544 "H_Growth" "H_Decline" "H_Growth"
"27527" 48331 48331 "TX" "Milam County" 6 4 0 0 "2008" 404405 373555 "H_Decline" "Status Quo" "H_Decline"
"27528" 48333 48333 "TX" "Mills County" 9 10 0 0 "2008" 0 8179 "Status Quo" "Status Quo" "Status Quo"
"27529" 48335 48335 "TX" "Mitchell County" 7 9 0 0 "2008" 3754752 375479 "H_Growth" "Status Quo" "H_Growth"
"27530" 48337 48337 "TX" "Montague County" 6 4 0 0 "2008" 1998091 6798284 "H_Growth" "H_Growth" "H_Growth"
"27531" 48339 48339 "TX" "Montgomery County" 1 1 1 2 "2008" 1205483 8124982 "Status Quo" "H_Decline" "H_Decline"
"27532" 48341 48341 "TX" "Moore County" 7 8 0 1 "2008" 336816 37869700 "Status Quo" "H_Decline" "H_Decline"
"27533" 48343 48343 "TX" "Morris County" 6 6 0 0 "2008" 1887 0 "Status Quo" "Status Quo" "Status Quo"
"27534" 48345 48345 "TX" "Motley County" 9 12 0 0 "2008" 29124 0 "Status Quo" "Status Quo" "Status Quo"
"27535" 48347 48347 "TX" "Nacogdoches County" 5 8 0 1 "2008" 549546 126650376 "Status Quo" "H_Growth" "H_Growth"
"27536" 48349 48349 "TX" "Navarro County" 4 3 0 1 "2008" 387083 824865 "Status Quo" "Status Quo" "Status Quo"
"27537" 48351 48351 "TX" "Newton County" 2 2 1 2 "2008" 767105 3794595 "Status Quo" "H_Growth" "H_Growth"
"27538" 48353 48353 "TX" "Nolan County" 6 5 0 1 "2008" 1306099 2477106 "H_Decline" "Status Quo" "H_Decline"
"27539" 48355 48355 "TX" "Nueces County" 2 2 1 2 "2008" 1189521 39953392 "Status Quo" "H_Decline" "H_Decline"
"27540" 48357 48357 "TX" "Ochiltree County" 7 11 0 0 "2008" 1735796 29420356 "H_Growth" "Status Quo" "H_Growth"
"27541" 48359 48359 "TX" "Oldham County" 2 2 1 2 "2008" 225456 134535 "Status Quo" "Status Quo" "Status Quo"
"27542" 48361 48361 "TX" "Orange County" 2 2 1 2 "2008" 967103 9345544 "Status Quo" "Status Quo" "H_Growth"
"27543" 48363 48363 "TX" "Palo Pinto County" 6 3 0 1 "2008" 618177 19991928 "Status Quo" "Status Quo" "Status Quo"
"27544" 48365 48365 "TX" "Panola County" 6 6 0 0 "2008" 2609823 298343488 "Status Quo" "H_Growth" "H_Growth"
"27545" 48367 48367 "TX" "Parker County" 1 1 1 2 "2008" 397871 119661952 "Status Quo" "H_Growth" "H_Growth"
"27546" 48369 48369 "TX" "Parmer County" 7 9 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27547" 48371 48371 "TX" "Pecos County" 7 11 0 0 "2008" 12484681 295577312 "H_Decline" "H_Growth" "H_Decline"
"27548" 48373 48373 "TX" "Polk County" 6 4 0 0 "2008" 2277480 31798380 "H_Decline" "H_Decline" "H_Decline"
"27549" 48375 48375 "TX" "Potter County" 2 2 1 2 "2008" 208761 15237155 "Status Quo" "H_Decline" "H_Decline"
"27550" 48377 48377 "TX" "Presidio County" 7 11 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27551" 48379 48379 "TX" "Rains County" 8 4 0 0 "2008" 0 4681607 "Status Quo" "H_Decline" "H_Decline"
"27552" 48381 48381 "TX" "Randall County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27553" 48383 48383 "TX" "Reagan County" 6 6 0 0 "2008" 6038093 28778776 "H_Growth" "H_Growth" "H_Growth"
"27554" 48385 48385 "TX" "Real County" 9 10 0 0 "2008" 1193 84379 "Status Quo" "Status Quo" "Status Quo"
"27555" 48387 48387 "TX" "Red River County" 6 6 0 0 "2008" 137235 7747 "Status Quo" "Status Quo" "Status Quo"
"27556" 48389 48389 "TX" "Reeves County" 7 8 0 1 "2008" 1019042 30333136 "H_Growth" "Status Quo" "H_Growth"
"27557" 48391 48391 "TX" "Refugio County" 6 6 0 0 "2008" 3651566 36378364 "Status Quo" "H_Decline" "H_Decline"
"27558" 48393 48393 "TX" "Roberts County" 9 10 0 0 "2008" 1394779 60215844 "H_Growth" "H_Growth" "H_Growth"
"27559" 48395 48395 "TX" "Robertson County" 3 2 1 2 "2008" 1433425 281154304 "H_Decline" "H_Growth" "H_Growth"
"27560" 48397 48397 "TX" "Rockwall County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27561" 48399 48399 "TX" "Runnels County" 6 6 0 0 "2008" 676312 2666187 "Status Quo" "Status Quo" "Status Quo"
"27562" 48401 48401 "TX" "Rusk County" 3 2 1 2 "2008" 3147656 161969344 "H_Decline" "H_Growth" "H_Growth"
"27563" 48403 48403 "TX" "Sabine County" 8 7 0 0 "2008" 5015 31537 "Status Quo" "H_Growth" "H_Growth"
"27564" 48405 48405 "TX" "San Augustine County" 9 10 0 0 "2008" 62547 14159679 "Status Quo" "H_Growth" "H_Growth"
"27565" 48407 48407 "TX" "San Jacinto County" 8 4 0 0 "2008" 399026 14165806 "Status Quo" "Status Quo" "H_Growth"
"27566" 48409 48409 "TX" "San Patricio County" 2 2 1 2 "2008" 1096213 19862312 "Status Quo" "H_Decline" "H_Decline"
"27567" 48411 48411 "TX" "San Saba County" 7 9 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27568" 48413 48413 "TX" "Schleicher County" 8 7 0 0 "2008" 474522 13362562 "Status Quo" "Status Quo" "Status Quo"
"27569" 48415 48415 "TX" "Scurry County" 7 8 0 1 "2008" 14906190 31621490 "H_Growth" "Status Quo" "H_Growth"
"27570" 48417 48417 "TX" "Shackelford County" 8 7 0 0 "2008" 721706 3550528 "H_Decline" "Status Quo" "H_Decline"
"27571" 48419 48419 "TX" "Shelby County" 7 9 0 0 "2008" 326570 66617920 "Status Quo" "H_Growth" "H_Growth"
"27572" 48421 48421 "TX" "Sherman County" 9 10 0 0 "2008" 100429 23581196 "Status Quo" "H_Decline" "H_Decline"
"27573" 48423 48423 "TX" "Smith County" 3 2 1 2 "2008" 1439526 42883216 "Status Quo" "H_Growth" "H_Growth"
"27574" 48425 48425 "TX" "Somervell County" 1 1 1 2 "2008" 10242 4915181 "Status Quo" "H_Growth" "H_Growth"
"27575" 48427 48427 "TX" "Starr County" 4 5 0 1 "2008" 2559980 132281056 "H_Decline" "H_Decline" "H_Decline"
"27576" 48429 48429 "TX" "Stephens County" 7 11 0 0 "2008" 2361129 15347012 "H_Decline" "Status Quo" "H_Decline"
"27577" 48431 48431 "TX" "Sterling County" 8 7 0 0 "2008" 1088303 13399932 "Status Quo" "H_Decline" "H_Decline"
"27578" 48433 48433 "TX" "Stonewall County" 9 12 0 0 "2008" 967317 418666 "H_Decline" "Status Quo" "H_Decline"
"27579" 48435 48435 "TX" "Sutton County" 7 11 0 0 "2008" 100081 83386600 "Status Quo" "H_Decline" "H_Decline"
"27580" 48437 48437 "TX" "Swisher County" 6 6 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27581" 48439 48439 "TX" "Tarrant County" 1 1 1 2 "2008" 57513 464196928 "Status Quo" "H_Growth" "H_Growth"
"27582" 48441 48441 "TX" "Taylor County" 3 2 1 2 "2008" 456968 183056 "Status Quo" "Status Quo" "Status Quo"
"27583" 48443 48443 "TX" "Terrell County" 9 12 0 0 "2008" 191054 65305244 "Status Quo" "H_Decline" "H_Decline"
"27584" 48445 48445 "TX" "Terry County" 6 6 0 0 "2008" 4275362 1154036 "H_Decline" "Status Quo" "H_Decline"
"27585" 48447 48447 "TX" "Throckmorton County" 9 12 0 0 "2008" 667335 1455947 "H_Decline" "Status Quo" "H_Decline"
"27586" 48449 48449 "TX" "Titus County" 7 8 0 1 "2008" 483075 2074 "Status Quo" "Status Quo" "Status Quo"
"27587" 48451 48451 "TX" "Tom Green County" 3 2 1 2 "2008" 653527 3092663 "Status Quo" "Status Quo" "Status Quo"
"27588" 48453 48453 "TX" "Travis County" 1 1 1 2 "2008" 1909 0 "Status Quo" "Status Quo" "Status Quo"
"27589" 48455 48455 "TX" "Trinity County" 7 8 0 1 "2008" 77068 409474 "Status Quo" "Status Quo" "Status Quo"
"27590" 48457 48457 "TX" "Tyler County" 6 6 0 0 "2008" 3716177 36174700 "H_Growth" "H_Growth" "H_Growth"
"27591" 48459 48459 "TX" "Upshur County" 3 2 1 2 "2008" 653838 46676076 "Status Quo" "H_Decline" "H_Decline"
"27592" 48461 48461 "TX" "Upton County" 8 7 0 0 "2008" 15112245 76628328 "H_Growth" "H_Growth" "H_Growth"
"27593" 48463 48463 "TX" "Uvalde County" 6 3 0 1 "2008" 0 2513 "Status Quo" "Status Quo" "Status Quo"
"27594" 48465 48465 "TX" "Val Verde County" 5 8 0 1 "2008" 1464 14750860 "Status Quo" "H_Decline" "H_Decline"
"27595" 48467 48467 "TX" "Van Zandt County" 6 4 0 0 "2008" 723377 5206723 "H_Decline" "H_Decline" "H_Decline"
"27596" 48469 48469 "TX" "Victoria County" 3 2 1 2 "2008" 825822 17851808 "H_Decline" "H_Decline" "H_Decline"
"27597" 48471 48471 "TX" "Walker County" 4 3 0 1 "2008" 3216 841477 "Status Quo" "Status Quo" "Status Quo"
"27598" 48473 48473 "TX" "Waller County" 1 1 1 2 "2008" 700407 9133590 "H_Decline" "H_Decline" "H_Decline"
"27599" 48475 48475 "TX" "Ward County" 6 6 0 0 "2008" 7685173 48709648 "H_Growth" "H_Decline" "H_Growth"
"27600" 48477 48477 "TX" "Washington County" 6 3 0 1 "2008" 439807 17746620 "Status Quo" "H_Decline" "H_Decline"
"27601" 48479 48479 "TX" "Webb County" 2 2 1 2 "2008" 1160554 215777744 "H_Growth" "H_Growth" "H_Growth"
"27602" 48481 48481 "TX" "Wharton County" 4 3 0 1 "2008" 1905336 49418152 "H_Decline" "H_Decline" "H_Decline"
"27603" 48483 48483 "TX" "Wheeler County" 9 10 0 0 "2008" 2622974 157873344 "H_Growth" "H_Growth" "H_Growth"
"27604" 48485 48485 "TX" "Wichita County" 3 2 1 2 "2008" 2128473 288110 "Status Quo" "Status Quo" "Status Quo"
"27605" 48487 48487 "TX" "Wilbarger County" 6 5 0 1 "2008" 705765 66554 "Status Quo" "Status Quo" "Status Quo"
"27606" 48489 48489 "TX" "Willacy County" 6 5 0 1 "2008" 840811 25954578 "Status Quo" "H_Decline" "H_Decline"
"27607" 48491 48491 "TX" "Williamson County" 1 1 1 2 "2008" 14985 0 "Status Quo" "Status Quo" "Status Quo"
"27608" 48493 48493 "TX" "Wilson County" 1 1 1 2 "2008" 283594 54160 "H_Growth" "Status Quo" "H_Growth"
"27609" 48495 48495 "TX" "Winkler County" 6 6 0 0 "2008" 3757302 38964124 "H_Decline" "H_Decline" "H_Decline"
"27610" 48497 48497 "TX" "Wise County" 1 1 1 2 "2008" 1392305 218510768 "H_Growth" "H_Growth" "H_Growth"
"27611" 48499 48499 "TX" "Wood County" 6 6 0 0 "2008" 3598223 9390011 "H_Decline" "H_Decline" "H_Decline"
"27612" 48501 48501 "TX" "Yoakum County" 7 9 0 0 "2008" 23555424 27620700 "H_Decline" "H_Decline" "H_Decline"
"27613" 48503 48503 "TX" "Young County" 7 11 0 0 "2008" 1361276 3129546 "H_Decline" "Status Quo" "H_Decline"
"27614" 48505 48505 "TX" "Zapata County" 6 5 0 1 "2008" 387053 331271456 "Status Quo" "H_Decline" "H_Decline"
"27615" 48507 48507 "TX" "Zavala County" 7 9 0 0 "2008" 721081 1569229 "Status Quo" "Status Quo" "Status Quo"
"27616" 49001 49001 "UT" "Beaver County" 7 9 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27617" 49003 49003 "UT" "Box Elder County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27618" 49005 49005 "UT" "Cache County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27619" 49007 49007 "UT" "Carbon County" 7 8 0 1 "2008" 50682 94546488 "Status Quo" "H_Growth" "H_Growth"
"27620" 49009 49009 "UT" "Daggett County" 9 10 0 0 "2008" 796 1081225 "Status Quo" "Status Quo" "Status Quo"
"27621" 49011 49011 "UT" "Davis County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27622" 49013 49013 "UT" "Duchesne County" 7 9 0 0 "2008" 8701816 26575078 "H_Growth" "H_Growth" "H_Growth"
"27623" 49015 49015 "UT" "Emery County" 7 10 0 0 "2008" 6602 16717987 "Status Quo" "H_Growth" "H_Growth"
"27624" 49017 49017 "UT" "Garfield County" 9 12 0 0 "2008" 177709 9150 "Status Quo" "Status Quo" "Status Quo"
"27625" 49019 49019 "UT" "Grand County" 7 11 0 0 "2008" 268410 6243909 "Status Quo" "Status Quo" "Status Quo"
"27626" 49021 49021 "UT" "Iron County" 4 5 0 1 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27627" 49023 49023 "UT" "Juab County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27628" 49025 49025 "UT" "Kane County" 6 6 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27629" 49027 49027 "UT" "Millard County" 7 11 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27630" 49029 49029 "UT" "Morgan County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27631" 49031 49031 "UT" "Piute County" 9 12 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27632" 49033 49033 "UT" "Rich County" 8 7 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27633" 49035 49035 "UT" "Salt Lake County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27634" 49037 49037 "UT" "San Juan County" 7 9 0 0 "2008" 3811292 13377282 "H_Decline" "H_Decline" "H_Decline"
"27635" 49039 49039 "UT" "Sanpete County" 6 6 0 0 "2008" 4830 19116 "Status Quo" "Status Quo" "Status Quo"
"27636" 49041 49041 "UT" "Sevier County" 7 11 0 0 "2008" 2140059 0 "H_Growth" "Status Quo" "H_Growth"
"27637" 49043 49043 "UT" "Summit County" 4 3 0 1 "2008" 320097 10311263 "H_Decline" "H_Decline" "H_Decline"
"27638" 49045 49045 "UT" "Tooele County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27639" 49047 49047 "UT" "Uintah County" 7 8 0 1 "2008" 6558498 273642784 "H_Growth" "H_Growth" "H_Growth"
"27640" 49049 49049 "UT" "Utah County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27641" 49051 49051 "UT" "Wasatch County" 6 3 0 1 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27642" 49053 49053 "UT" "Washington County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27643" 49055 49055 "UT" "Wayne County" 9 12 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27644" 49057 49057 "UT" "Weber County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27645" 50001 50001 "VT" "Addison County" 6 6 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27646" 50003 50003 "VT" "Bennington County" 6 5 0 1 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27647" 50005 50005 "VT" "Caledonia County" 7 9 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27648" 50007 50007 "VT" "Chittenden County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27649" 50009 50009 "VT" "Essex County" 9 8 0 1 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27650" 50011 50011 "VT" "Franklin County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27651" 50013 50013 "VT" "Grand Isle County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27652" 50015 50015 "VT" "Lamoille County" 8 7 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27653" 50017 50017 "VT" "Orange County" 9 8 0 1 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27654" 50019 50019 "VT" "Orleans County" 7 11 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27655" 50021 50021 "VT" "Rutland County" 4 5 0 1 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27656" 50023 50023 "VT" "Washington County" 4 5 0 1 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27657" 50025 50025 "VT" "Windham County" 7 9 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27658" 50027 50027 "VT" "Windsor County" 7 8 0 1 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27659" 51001 51001 "VA" "Accomack County" 8 6 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27660" 51003 51003 "VA" "Albemarle County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27661" 51005 51005 "VA" "Alleghany County" 6 6 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27662" 51007 51007 "VA" "Amelia County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27663" 51009 51009 "VA" "Amherst County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27664" 51011 51011 "VA" "Appomattox County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27665" 51013 51013 "VA" "Arlington County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27666" 51015 51015 "VA" "Augusta County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27667" 51017 51017 "VA" "Bath County" 8 7 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27668" 51019 51019 "VA" "Bedford County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27669" 51021 51021 "VA" "Bland County" 8 7 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27670" 51023 51023 "VA" "Botetourt County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27671" 51025 51025 "VA" "Brunswick County" 6 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27672" 51027 51027 "VA" "Buchanan County" 9 10 0 0 "2008" 0 69644706 "Status Quo" "H_Growth" "H_Growth"
"27673" 51029 51029 "VA" "Buckingham County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27674" 51031 51031 "VA" "Campbell County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27675" 51033 51033 "VA" "Caroline County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27676" 51035 51035 "VA" "Carroll County" 7 9 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27677" 51036 51036 "VA" "Charles City County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27678" 51037 51037 "VA" "Charlotte County" 8 7 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27679" 51041 51041 "VA" "Chesterfield County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27680" 51043 51043 "VA" "Clarke County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27681" 51045 51045 "VA" "Craig County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27682" 51047 51047 "VA" "Culpeper County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27683" 51049 51049 "VA" "Cumberland County" 8 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27684" 51051 51051 "VA" "Dickenson County" 9 8 0 1 "2008" 0 29885414 "Status Quo" "H_Growth" "H_Growth"
"27685" 51053 51053 "VA" "Dinwiddie County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27686" 51057 51057 "VA" "Essex County" 6 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27687" 51059 51059 "VA" "Fairfax County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27688" 51061 51061 "VA" "Fauquier County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27689" 51063 51063 "VA" "Floyd County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27690" 51065 51065 "VA" "Fluvanna County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27691" 51067 51067 "VA" "Franklin County" 2 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27692" 51069 51069 "VA" "Frederick County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27693" 51071 51071 "VA" "Giles County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27694" 51073 51073 "VA" "Gloucester County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27695" 51075 51075 "VA" "Goochland County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27696" 51077 51077 "VA" "Grayson County" 9 12 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27697" 51079 51079 "VA" "Greene County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27698" 51081 51081 "VA" "Greensville County" 6 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27699" 51083 51083 "VA" "Halifax County" 6 6 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27700" 51085 51085 "VA" "Hanover County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27701" 51087 51087 "VA" "Henrico County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27702" 51089 51089 "VA" "Henry County" 4 5 0 1 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27703" 51091 51091 "VA" "Highland County" 8 7 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27704" 51093 51093 "VA" "Isle of Wight County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27705" 51095 51095 "VA" "James City County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27706" 51097 51097 "VA" "King and Queen County" 8 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27707" 51099 51099 "VA" "King George County" 6 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27708" 51101 51101 "VA" "King William County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27709" 51103 51103 "VA" "Lancaster County" 9 12 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27710" 51105 51105 "VA" "Lee County" 8 7 0 0 "2008" 11699 258343 "Status Quo" "Status Quo" "Status Quo"
"27711" 51107 51107 "VA" "Loudoun County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27712" 51109 51109 "VA" "Louisa County" 8 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27713" 51111 51111 "VA" "Lunenburg County" 9 12 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27714" 51113 51113 "VA" "Madison County" 8 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27715" 51115 51115 "VA" "Mathews County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27716" 51117 51117 "VA" "Mecklenburg County" 7 9 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27717" 51119 51119 "VA" "Middlesex County" 8 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27718" 51121 51121 "VA" "Montgomery County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27719" 51125 51125 "VA" "Nelson County" 3 2 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27720" 51127 51127 "VA" "New Kent County" 1 1 1 2 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27721" 51131 51131 "VA" "Northampton County" 8 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27722" 51133 51133 "VA" "Northumberland County" 9 12 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27723" 51135 51135 "VA" "Nottoway County" 6 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
"27724" 51137 51137 "VA" "Orange County" 6 4 0 0 "2008" 0 0 "Status Quo" "Status Quo" "Status Quo"
